doc_id,doc_date,doc_source,doc_title
367985,2018-01-17,Politico Magazine,How China Infiltrated U.S. Classrooms
368160,2018-01-17,PowerLine,Friends-less
368392,2018-01-17,PowerLine,"The Press Corps Is Crazy, Trump Isn’t"
368393,2018-01-17,PowerLine,Apple Contributes to Economic Boom
368394,2018-01-17,Politico Magazine,Don’t Blame Mental Illness for Mass Shootings; Blame Men
368422,2018-01-17,PowerLine,Does the VA Point the Way Toward Agency Reform?
368532,2018-01-18,PowerLine,Will the economy save the GOP?
368533,2018-01-18,PowerLine,How the liberal media portrays the GPS Fusion scandal
368967,2018-01-18,PowerLine,Reading Glenn Simpson
368968,2018-01-18,PowerLine,Bringing it all back home
368969,2018-01-18,Politico Magazine,How Would Trump’s Immigration Crackdown Have Affected His Own Team?
369151,2018-01-18,PowerLine,Watching #1
369337,2018-01-18,PowerLine,An Immigration Trifecta
369338,2018-01-18,PowerLine,The Generation That Knew Not Josef
369339,2018-01-18,PowerLine,More Glenn Simpson
369340,2018-01-18,PowerLine,With Alex Acosta history repeats itself
369341,2018-01-18,Politico Magazine,A California City’s Plan to Turn Indebted Millennials Into Local Doctors
369343,2018-01-18,Politico Magazine,Why 'Girthers' Are the Biggest Losers
369344,2018-01-18,Politico Magazine,Really? We’re Gonna Nuke Russia for a Cyberattack?
369345,2018-01-18,Politico Magazine,The Health App That Beat Hurricane Harvey
369346,2018-01-18,Politico Magazine,The Hometown Fighter Trying to Heal His Community
369476,2018-01-18,PowerLine,House committee document could mean trouble for anti-Trump “deep statists”
369477,2018-01-18,PowerLine,Bombshell: Simpson Admits Fusion GPS Went to the Press to Salvage Hillary’s Campaign
369891,2018-01-19,Politico Magazine,Trump With the Sound Off
369892,2018-01-19,Politico Magazine,"Get Over Yourself, America"
369893,2018-01-19,PowerLine,Media Alert
369894,2018-01-19,PowerLine,A Primer on the “Government Shutdown”
369895,2018-01-19,PowerLine,Thoughts from the ammo line
370133,2018-01-19,PowerLine,Schumer Flees From Tom Cotton
370134,2018-01-19,Politico Magazine,Confessions of a Nonessential Employee
370306,2018-01-19,PowerLine,Simpson Tried to Deceive Congress On the Fusion GPS/Obama DOJ Connection
370307,2018-01-19,PowerLine,Hatred of Trump jeopardizes U.S. World Cup bid
370417,2018-01-19,PowerLine,Democrats vote to shut government down
370475,2018-01-20,PowerLine,White House issues tough statement on “Schumer Shutdown”
370606,2018-01-20,PowerLine,Mr. Mulvaney requests…
370607,2018-01-20,PowerLine,Carr on the case (with John)
370608,2018-01-20,PowerLine,The Week in Pictures: Pod People Edition
370706,2018-01-20,Politico Magazine,Whose Fault Is the Shutdown?
370707,2018-01-20,Politico Magazine,The Secret to Henry Kissinger’s Success
370708,2018-01-20,Politico Magazine,The Incredible 50-year-old Plane on the Front Lines of the North Korea Standoff
370709,2018-01-20,Politico Magazine,Week 35: A Double Scoop of Dossier Dirt
370822,2018-01-20,PowerLine,Shutdowns then and now
370823,2018-01-20,PowerLine,Minnesota woman strikes St. Kate’s
370851,2018-01-20,PowerLine,Has Trump Set Up An Economic Boom?
371004,2018-01-20,PowerLine,Storm Signs for Fauxcahontas?
371119,2018-01-20,PowerLine,Tweets of the Day
371120,2018-01-20,PowerLine,Feel Good Story of the Day
371138,2018-01-21,PowerLine,"Shutdown politics, who has the upper hand?"
371139,2018-01-21,PowerLine,Baltimore sacks its police chief after record breaking year for homicides
371386,2018-01-21,PowerLine,Sen. John McClellan: (D) or (R)?
371387,2018-01-21,PowerLine,Collusion 3.0
371415,2018-01-21,Politico Magazine,"‘Washington Was About to Explode’: The Clinton Scandal, 20 Years Later"
371416,2018-01-21,Politico Magazine,The U.N.'s Most Important Peacekeeping Mission: Trump
371418,2018-01-21,Politico Magazine,The Thin Blue Wave
371503,2018-01-21,PowerLine,Crazy Story of the Week
371504,2018-01-21,PowerLine,Andrew Roberts for the Win
371683,2018-01-21,PowerLine,"And now, a five-month gap"
371791,2018-01-21,PowerLine,Clueless at CNN
371792,2018-01-21,PowerLine,Will 2018 Resemble 2010?
371793,2018-01-21,PowerLine,A Turning Point for Trump In Sight?
371819,2018-01-22,PowerLine,That “explosive” House intel committee document — an update
372173,2018-01-22,Politico Magazine,The Man Who Put Andrew Jackson in Trump’s Oval Office
372174,2018-01-22,Politico Magazine,How a Lopsided Shutdown Victory Could Set up a Fiasco
372265,2018-01-22,PowerLine,In search of lost texts
372305,2018-01-22,PowerLine,"Shutdown politics, a leftist’s take"
372306,2018-01-22,PowerLine,The Disgraceful Howard Dean
372307,2018-01-22,PowerLine,From foreplay to foreknowledge
372449,2018-01-22,Politico Magazine,DACA Isn't Dead. It's Undead.
372587,2018-01-22,PowerLine,Owls Through the Haze
372588,2018-01-22,PowerLine,Shutdown to end as Dems cave [UPDATED]
372728,2018-01-22,PowerLine,Fantasy vs. Reality In November
372729,2018-01-22,PowerLine,Joe diGenova: Beyond foreplay
372733,2018-01-22,PowerLine,"Dan Rather and Cenk Uygur, a perfect match"
372734,2018-01-22,PowerLine,Ohio’s Trump Democrats Are Delighted
372953,2018-01-23,PowerLine,"Civil War on the Left, Part 53: Riot of the Cavemen"
373088,2018-01-23,PowerLine,Memo to Betsy DeVos: What You’re Up Against
373329,2018-01-23,PowerLine,In search of lost texts (3)
373330,2018-01-23,PowerLine,In search of lost texts (2)
373331,2018-01-23,PowerLine,Pence rocks the Knesset
373332,2018-01-23,Politico Magazine,"Tony Perkins: Trump Gets ‘a Mulligan’ on Life, Stormy Daniels"
373334,2018-01-23,Politico Magazine,Mayors on the Trump Boom: Don’t Pop the Champagne Yet
373369,2018-01-23,PowerLine,Trump Routed the Democrats On the Shutdown. What’s Next?
373370,2018-01-23,PowerLine,This Column Didn’t Age Well
373627,2018-01-23,PowerLine,In search of lost texts (4)
373779,2018-01-23,PowerLine,"Garrison Keillor, Horn Dog"
373780,2018-01-23,PowerLine,Did the tax cut really produce those bonuses and pay raises?
373781,2018-01-23,PowerLine,In search of lost texts (5)
373782,2018-01-23,PowerLine,Did the GOP really win the shutdown showdown?
373783,2018-01-23,Politico Magazine,What Mike Pence Just Did in Jerusalem
373870,2018-01-24,PowerLine,Why Do Democrats Hate Israel?
373871,2018-01-24,PowerLine,Strzok on collusion:  “There’s no big there there”
374191,2018-01-24,Politico Magazine,The Real Takeaway from the Shutdown: Congress Is Broken
374192,2018-01-24,Politico Magazine,This Fox & Friends Host Wrote a Pretty Good Biography of Andrew Jackson
374410,2018-01-24,Politico Magazine,What the Shutdown Reveals About the Democratic Party
374716,2018-01-24,PowerLine,Climatistas Hedge Their Bets
374717,2018-01-24,PowerLine,The Simpson mania
374718,2018-01-24,PowerLine,Eek! A man!
374719,2018-01-24,PowerLine,Evergreen Doubles Down on Crazy
374720,2018-01-24,PowerLine,"The Deal, Take Three"
374728,2018-01-24,Politico Magazine,The Tragedy of Janet Yellen
374899,2018-01-24,PowerLine,Clueless in Milwaukee
374900,2018-01-24,PowerLine,"The Power Line Show, Episode 51: Getting Tired of All The Greatness!"
375010,2018-01-25,PowerLine,More skewed immigration reporting from the New York Times
375011,2018-01-25,PowerLine,John Kerry Stabs America In the Back
375088,2018-01-25,PowerLine,Today’s Classroom Lesson: Who Reads the Papers?
375196,2018-01-25,PowerLine,Keeping up with Comey
375197,2018-01-25,PowerLine,Justine Damond update
375198,2018-01-25,PowerLine,Wisconsin John Doe update
375296,2018-01-25,Politico Magazine,I Nearly Died of a Drug Overdose. Would That Make My Dealer a Murderer?
375523,2018-01-25,PowerLine,In search of lost texts (6)
375524,2018-01-25,PowerLine,Facebook Censorship of Conservatives
375525,2018-01-25,PowerLine,Don’t Drink Coffee with a Straw in California
375526,2018-01-25,PowerLine,Performance justice
375629,2018-01-25,PowerLine,Hawaiian Who Sent False Missile Alert Won’t Cooperate With Investigation
375630,2018-01-25,PowerLine,The Sad Decline of the FBI: You Read It Here First
375765,2018-01-25,Politico Magazine,How Trump Can Help the Palestinians and Promote Peace
375882,2018-01-26,PowerLine,"Trump’s grand immigration bargain, Take One"
375883,2018-01-26,PowerLine,Free trade in the era of Trump
376225,2018-01-26,PowerLine,Donald Does Davos
376226,2018-01-26,PowerLine,The NFL National Anthem protests: An invitation
376227,2018-01-26,PowerLine,Schiff overflowing
376228,2018-01-26,PowerLine,Thoughts from the ammo line
376393,2018-01-26,Politico Magazine,Why Trump Tweets (And Why We Listen)
376394,2018-01-26,Politico Magazine,It’s Now Likely Mueller Thinks Trump Obstructed Justice
376522,2018-01-26,PowerLine,It’s Official: Liberals Hate Constitutional Government
376523,2018-01-26,PowerLine,More Fake News From the New York Times
376524,2018-01-26,PowerLine,Justice Department sides with free speech on campus
376525,2018-01-26,Politico Magazine,Donald Trump Wants to Fight the FBI? It’s a Suicide Mission.
376710,2018-01-26,PowerLine,Joe Rago recalled
376711,2018-01-26,Politico Magazine,Trump Tried to Fire Mueller. So What?
376712,2018-01-26,Politico Magazine,The Myth of Chain Migration
376811,2018-01-26,PowerLine,Who Cares What Chuck Schumer Thinks About Immigration?
376813,2018-01-27,PowerLine,Remy On the Hawaiian Missile Scare
376814,2018-01-27,PowerLine,Leaving the dossier world behind
376815,2018-01-27,PowerLine,The Senate politics of Trump’s immigration proposal
376943,2018-01-27,PowerLine,The Week in Pictures: iPod Edition
377114,2018-01-27,Politico Magazine,Week 36: McGahn Talks Trump Off the Ledge
377115,2018-01-27,Politico Magazine,Donald Rumsfeld’s Snowflake Poetry Is Exactly What America Needs Right Now
377116,2018-01-27,Politico Magazine,Millions of Americans Believe God Made Trump President
377117,2018-01-27,PowerLine,Is Trump About to Trump the Dems on Immigration?
377118,2018-01-27,PowerLine,Conclusive Proof that Michael Wolff Is a Liar
377119,2018-01-27,PowerLine,The deep meaning of Keith Ellison
377344,2018-01-27,PowerLine,The Liberal Hypocrisy Parade Rolls On
377345,2018-01-27,PowerLine,USA Today: The Epitome of ‘Fake News’
377413,2018-01-27,PowerLine,Grassley Pursues America’s Biggest Scandal
377531,2018-01-28,PowerLine,First They Came for Friends. . .
377593,2018-01-28,PowerLine,Darkest two hours revisited
377594,2018-01-28,PowerLine,Sunday morning coming down
377824,2018-01-28,Politico Magazine,What Everyone Gets Wrong About LBJ’s Great Society
377825,2018-01-28,Politico Magazine,Can Joe Kennedy Beat the State of the Union Curse?
377826,2018-01-28,Politico Magazine,The Psychological Trick Behind Trump’s Misleading Terror Statistics
377827,2018-01-28,PowerLine,Minnesota man explains mall stabbings
377945,2018-01-28,PowerLine,Memo to Tillerson & Haley: What You’re Up Against
378025,2018-01-28,PowerLine,Are the Democrats Fighting a Civil War?
378026,2018-01-28,PowerLine,Hope for California! Gun Yoga??
378082,2018-01-28,PowerLine,South Dakota Moves to Protect Free Speech and Intellectual Diversity On Campus
378205,2018-01-29,PowerLine,Today’s Classroom Lesson: The Corruption of Diversity and Quotas
378282,2018-01-29,PowerLine,The NFL kneeling protests: An invitation
378283,2018-01-29,PowerLine,"Disinformation, Democrat style"
378284,2018-01-29,PowerLine,The Tom Cotton You Don’t Know
378463,2018-01-29,PowerLine,Made for each other
378577,2018-01-29,Politico Magazine,Mark Warner: ‘We’ve Had New Information That Raises More Questions’
378579,2018-01-29,Politico Magazine,Trump Plus One: Did He Keep His Promises?
378630,2018-01-29,PowerLine,"#MeToo Becomes “Hey, Wait a Minute!”"
378818,2018-01-29,Politico Magazine,Not All State of the Union Addresses Are Terrible
378931,2018-01-29,PowerLine,Loose Ends (34)
378971,2018-01-29,PowerLine,Liberalism Is Just Resentment and Envy Sanctified
378972,2018-01-29,PowerLine,"Explosive House Memo to be Released, As McCabe Leaves FBI"
378973,2018-01-29,PowerLine,"Dems on Immigration: That Was Then, This Is Now"
378974,2018-01-29,PowerLine,"The Power Line Show, Episode 52: Regarding Henry"
379101,2018-01-30,PowerLine,Liberals Offer a “Shadow Cabinet.”  Resist!
379383,2018-01-30,PowerLine,"Memo to Trump, Re: Reforming The “Civil Service”"
379428,2018-01-30,PowerLine,Full of Schiff on Dem memo
379429,2018-01-30,PowerLine,"Disinformation, Democrat style: Edward Jay Epstein comments"
379449,2018-01-30,Politico Magazine,The States of Our Union … Are Still Not All Strong
379450,2018-01-30,Politico Magazine,What Happens When the President Puts You in His SOTU Speech?
379451,2018-01-30,Politico Magazine,TV Gave Us the Modern State of the Union. Then It Killed It.
379452,2018-01-30,Politico Magazine,"They’ll Clap, But Will They Campaign With Trump?"
379849,2018-01-30,PowerLine,Tet at 50
379977,2018-01-30,Politico Magazine,When Trump Erupts
380002,2018-01-30,PowerLine,David Stras confirmed to Eighth Circuit
380003,2018-01-30,PowerLine,After-Action Report
380054,2018-01-30,PowerLine,Jimmy Kimmel Strikes Out
380055,2018-01-30,PowerLine,Will State of the Union Focus On “Russia Fever”?
380056,2018-01-30,PowerLine,WaPo: McCabe Investigation Relates to Delay on Weiner Emails
380060,2018-01-30,Politico Magazine,Female Employees Allege Culture of Sexual Harassment at Humane Society
380197,2018-01-31,PowerLine,A Tremendous Performance By President Trump
380198,2018-01-31,PowerLine,Exclusive: Schiff Memo Leaks to Power Line
380458,2018-01-31,PowerLine,"Memo to Gov. Brown, Re: Public Pensions"
380671,2018-01-31,PowerLine,Trump’s speech: Notes & quotes
380783,2018-01-31,Politico Magazine,Trump Took a Victory Lap. Here's What He Didn't Mention
380805,2018-01-31,PowerLine,“The Right to Say Goodbye”??
380806,2018-01-31,PowerLine,From the Sublime to the Ridiculous
380972,2018-01-31,PowerLine,Tet (2)
380973,2018-01-31,PowerLine,Hillary Doubles Down on Stupid
381086,2018-01-31,PowerLine,The NFL kneeling protests: On MPR
381211,2018-01-31,Politico Magazine,Democrats Disagree on How to Respond to Trump. Is That a Problem?
381212,2018-01-31,Politico Magazine,Steve Mnuchin Has Some Explaining to Do
381284,2018-01-31,PowerLine,The FBI Has “Grave Concerns”? So Do I
381351,2018-02-01,Politico Magazine,Trump’s Saturday Night Massacre Is Happening Right Before Our Eyes
381352,2018-02-01,Politico Magazine,"Joe Kennedy: Read My Message, Not My Lips"
381353,2018-02-01,Politico Magazine,Trump's Unifying Nationalism
381354,2018-02-01,Politico Magazine,America’s New Dealmakers-in-Chief
381481,2018-02-01,PowerLine,The Memo Muddle: The Five Basic Excuses
381729,2018-02-01,PowerLine,Motions full of Schiff
381730,2018-02-01,PowerLine,In search of lost texts (7)
381731,2018-02-01,PowerLine,Manchin or Mousechin?
381811,2018-02-01,Politico Magazine,The One Phone Call Qatar Desperately Wants Donald Trump to Make
381812,2018-02-01,Politico Magazine,The Bizarre American Lobbying War Over Turkish-Run Schools
381936,2018-02-01,Politico Magazine,Democrats Embraced a Flawed Dossier—And Gave Republicans an Opening
382023,2018-02-01,PowerLine,"Go to hell, man"
382205,2018-02-01,PowerLine,"Power Line Show, Episode 53: When Harry Became Sally"
382218,2018-02-01,Politico Magazine,46 Political Scandals That Were ‘Worse Than Watergate’
382262,2018-02-01,PowerLine,Media Alert
382345,2018-02-01,PowerLine,"The Associated Press Stokes Racial Division, Smears Trump"
382346,2018-02-01,PowerLine,Deep thoughts by James Comey
382677,2018-02-02,PowerLine,Thoughts from the ammo line
382678,2018-02-02,PowerLine,How the Swamp Regarded Trump
382679,2018-02-02,Politico Magazine,Is Joe Arpaio the Next Roy Moore?
382814,2018-02-02,PowerLine,The wrong side of Z Street
382994,2018-02-02,PowerLine,What the House Intelligence Committee Memo Says
382995,2018-02-02,PowerLine,Breaking: The Memo Is Out!
383150,2018-02-02,Politico Magazine,Who Is Carter Page?
383317,2018-02-02,PowerLine,Deep thoughts by James Comey [updated]
383388,2018-02-02,PowerLine,Politifact Exposed
383488,2018-02-03,PowerLine,The Week in Pictures: State of the Union Edition
383524,2018-02-03,PowerLine,Keep calm and Comey on
383525,2018-02-03,PowerLine,Swallow well or gag
383661,2018-02-03,Politico Magazine,"With the Saturday   Night Massacre, Nixon Miscalculated. Will Trump?"
383662,2018-02-03,Politico Magazine,Why Carter Page Was Worth Watching
383663,2018-02-03,Politico Magazine,"Even If You Take the Nunes Memo Seriously, It Makes No Sense"
383664,2018-02-03,Politico Magazine,How Feminists Became Democrats
383791,2018-02-03,PowerLine,The Shallow End of the Deep State
383904,2018-02-03,PowerLine,Affirmative Action and Upward Mobility
